,SPY,Regime,Level,Equity_vs_Bond,US10Y,Jobless_Claims_MA,VIX,Market_Breadth,spread_10y2y,DXY,Copper_Gold_Ratio
2023-02-17,390.418701171875,1,5,10.59501644803416,3.82,209750.0,20.020000457763672,0.3662784798846891,-0.7799999999999998,103.86000061035156,0.002235383497621506
2023-02-21,382.5865173339844,1,5,10.514966509039121,3.95,210400.0,22.8700008392334,0.3656592958454828,-0.7199999999999998,104.18000030517578,0.0023101472620487996
2023-02-22,382.0592956542969,1,5,10.55164661944927,3.93,211050.0,22.290000915527344,0.36571785573959736,-0.73,104.58999633789062,0.002293940975155893
2023-02-23,384.0916137695313,1,5,10.556332416868106,3.88,211700.0,21.13999938964844,0.36513855886827123,-0.7800000000000002,104.5999984741211,0.0022403740122242206
2023-02-24,379.9886169433594,1,5,10.683524053597944,3.95,212350.0,21.670000076293945,0.36591664259319806,-0.8300000000000001,105.20999908447266,0.002186532406535702
2023-02-27,381.2828369140625,1,5,10.66422435808045,3.92,212500.0,20.950000762939453,0.36512160037445546,-0.8600000000000003,104.66999816894533,0.002206384053122689
2023-02-28,379.8735656738281,1,5,10.69984518886357,3.92,212850.0,20.700000762939453,0.365404379621387,-0.8899999999999997,104.87000274658205,0.002240417624098865
2023-03-01,378.4164123535156,1,5,10.434981905961491,4.01,213200.0,20.57999992370605,0.3661358607200723,-0.8799999999999999,104.4800033569336,0.0022680526375345265
2023-03-02,381.3594970703125,1,5,10.478570318270611,4.08,213550.0,19.59000015258789,0.36616544716761357,-0.8099999999999996,105.02999877929688,0.0022274339299843036
2023-03-03,387.4756164550781,1,5,10.55238052495529,3.97,213900.0,18.489999771118164,0.3654440594918358,-0.8900000000000001,104.5199966430664,0.0022070683424969205
2023-03-06,387.7441101074219,1,5,10.597214327625732,3.98,215400.0,18.61000061035156,0.36343272757152184,-0.9099999999999997,104.3499984741211,0.0022190053859173046
2023-03-07,381.8004455566406,1,5,10.612544613603252,3.97,216150.0,19.59000015258789,0.36313865331312367,-1.0299999999999998,105.62000274658205,0.0021977506869946023
2023-03-08,382.423583984375,1,5,10.586143447085306,3.98,216900.0,19.11000061035156,0.3633144594604084,-1.0699999999999998,105.66000366210938,0.0022295471950225317
2023-03-09,375.3679504394531,1,5,10.625743920110326,3.93,217650.0,22.61000061035156,0.3619707615989097,-0.9700000000000002,105.30999755859376,0.002216421579168598
2023-03-10,369.9515686035156,1,5,10.527770981000407,3.7,218400.0,24.799999237060547,0.3595154263043002,-0.8999999999999995,104.58000183105467,0.0021726636958301513
2023-03-13,369.42431640625,1,5,10.496123498331814,3.55,218750.0,26.520000457763672,0.35562017649134725,-0.4800000000000004,103.5999984741211,0.0021287336263140105
2023-03-14,375.5309448242188,1,5,10.664000391708436,3.64,218850.0,23.729999542236328,0.3547539055624206,-0.56,103.5999984741211,0.002103924067230249
2023-03-15,373.1821594238281,1,5,10.782120679779467,3.51,218950.0,26.13999938964844,0.35198835369993847,-0.4200000000000004,104.6500015258789,0.0020017128408722916
2023-03-16,379.7297668457031,1,5,10.806030732916463,3.56,219050.0,22.989999771118164,0.3500831593062276,-0.5799999999999996,104.41999816894533,0.0020247524513932426
2023-03-17,375.2897033691406,1,5,10.744988554363523,3.39,219150.0,25.51000022888184,0.34824557330506306,-0.41999999999999993,103.70999908447266,0.001986749910428788
2023-03-20,378.89837646484375,1,5,10.808078196538576,3.47,219650.0,24.149999618530277,0.34940183196461394,-0.44999999999999973,103.27999877929688,0.0020086399580081073
2023-03-21,383.87347412109375,1,5,10.852250299614688,3.59,220300.0,21.3799991607666,0.34948440093408206,-0.5800000000000001,103.26000213623048,0.002073529334998352
2023-03-22,377.3297729492188,1,5,10.625414546958035,3.48,220950.0,22.26000022888184,0.3475505611216512,-0.48,102.3499984741211,0.002089839706142755
2023-03-23,378.3498229980469,1,5,10.508493546972474,3.38,221600.0,22.61000061035156,0.34545660520963173,-0.3799999999999999,102.52999877929688,0.0020794461866344705
2023-03-24,380.8325500488281,1,5,10.604804068180606,3.38,222250.0,21.739999771118164,0.34612806462891094,-0.3799999999999999,103.12000274658205,0.0020692700090063887
2023-03-27,381.544677734375,1,5,10.68264476385686,3.53,223600.0,20.600000381469727,0.34777658885582163,-0.41000000000000014,102.86000061035156,0.0021022842478842616
2023-03-28,380.6882019042969,1,5,10.508390643537671,3.55,224950.0,19.96999931335449,0.34925901392701253,-0.46999999999999975,102.43000030517578,0.0020847697919581265
2023-03-29,386.2215270996094,1,5,10.631151671409501,3.57,226300.0,19.1200008392334,0.34942935230722394,-0.5100000000000002,102.63999938964844,0.002092975851796047
2023-03-30,388.4829406738281,1,5,10.587847704874912,3.55,227650.0,19.020000457763672,0.34910995129620565,-0.5499999999999998,102.13999938964844,0.0020655960092261314
2023-03-31,393.95849609375,1,5,10.750684111265373,3.48,229000.0,18.700000762939453,0.3493303474598644,-0.5799999999999996,102.51000213623048,0.0020845605977117985
2023-04-03,395.4596252441406,1,5,10.769814333119944,3.43,228350.0,18.549999237060547,0.3482930134774908,-0.54,102.08999633789062,0.0020462221722270016
2023-04-04,393.2655944824219,1,5,10.710062837805406,3.35,227700.0,19.0,0.34672751626563153,-0.48999999999999977,101.58999633789062,0.0019698843338940043
2023-04-05,392.2358703613281,1,5,10.766429880965632,3.3,227050.0,19.07999992370605,0.34690991096482204,-0.4900000000000002,101.8499984741211,0.0019783264180518244
2023-04-06,393.7659912109375,1,5,10.76452657557686,3.3,226400.0,18.399999618530277,0.3458035945960776,-0.52,101.81999969482422,0.0020010934808058862
2023-04-10,394.1700744628906,1,5,10.764641488095164,3.41,225900.0,18.96999931335449,0.3475494854703389,-0.5899999999999999,102.58000183105467,0.0020041727785056213
2023-04-11,394.2760009765625,1,5,10.702390906521984,3.43,225800.0,19.100000381469727,0.3497247910080439,-0.6000000000000001,102.1999969482422,0.0020074320606391326
2023-04-12,392.6689147949219,1,5,10.734535391728501,3.41,225700.0,19.09000015258789,0.3494596826371389,-0.54,101.5,0.0020311799623942825
2023-04-13,397.8846130371094,1,5,10.73002055309522,3.45,225600.0,17.799999237060547,0.34753349144182377,-0.5099999999999998,101.01000213623048,0.0020202811805382385
2023-04-14,396.9126892089844,1,5,10.760401151904214,3.52,225500.0,17.06999969482422,0.34680219605744567,-0.56,101.5500030517578,0.0020514934454422752
2023-04-17,398.3369445800781,1,5,10.752991034131714,3.6,225550.0,16.950000762939453,0.347903480542922,-0.5799999999999996,102.0999984741211,0.0020389128895283845
2023-04-18,398.59674072265625,1,5,10.773506903144812,3.58,225200.0,16.829999923706055,0.34770049776368483,-0.6100000000000003,101.75,0.0020372122649558178
2023-04-19,398.5294494628906,1,5,10.880935364567005,3.6,224850.0,16.459999084472656,0.3478547345040548,-0.6400000000000001,101.97000122070312,0.0020408982189034255
2023-04-20,396.35455322265625,1,5,10.838042037872137,3.54,224500.0,17.170000076293945,0.3478427665585699,-0.5999999999999996,101.83999633789062,0.0020033870715674613
2023-04-21,396.6625061035156,1,5,10.949340029266981,3.57,224150.0,16.770000457763672,0.34766869287559155,-0.6000000000000001,101.81999969482422,0.002010608749216209
2023-04-24,397.0763244628906,1,5,10.986110310742244,3.52,223100.0,16.889999389648438,0.3479534134574481,-0.6000000000000001,101.3499984741211,0.001987331012610414
2023-04-25,390.7732238769531,1,5,11.018383179417723,3.4,221850.0,18.76000022888184,0.3475508941646127,-0.45999999999999996,101.86000061035156,0.0019287863370767207
2023-04-26,389.1179809570313,1,5,10.908868308963534,3.43,220600.0,18.84000015258789,0.34538541582847193,-0.46999999999999975,101.47000122070312,0.0019388628691663426
2023-04-27,396.8645935058594,1,5,10.977429912567317,3.53,219350.0,17.030000686645508,0.34420662943379654,-0.5400000000000005,101.5,0.0019420573889958575
2023-04-28,400.25189208984375,1,5,11.014535912736655,3.44,218100.0,15.779999732971191,0.3450739486410459,-0.6000000000000001,101.66999816894533,0.0019446258645471584
2023-05-01,399.8477478027344,1,5,11.040093951354896,3.59,217050.0,16.079999923706055,0.34511327897253374,-0.5499999999999998,102.1500015258789,0.0019748916038610383
2023-05-02,395.3537902832031,1,5,11.023418574038415,3.44,216850.0,17.780000686645508,0.3438130188507824,-0.5300000000000002,101.95999908447266,0.0019103410397223323
2023-05-03,392.6400146484375,1,5,10.964787330269504,3.38,216650.0,18.34000015258789,0.3441776669536239,-0.5100000000000002,101.33999633789062,0.001888741052705119
2023-05-04,389.8590087890625,1,5,10.800300043560847,3.37,216450.0,20.09000015258789,0.3433376386507918,-0.3799999999999999,101.4000015258789,0.001879882765933871
2023-05-05,397.0763244628906,1,5,10.855022380344257,3.44,216250.0,17.190000534057617,0.34277683633817335,-0.48,101.20999908447266,0.001919054212554218
2023-05-08,397.1822204589844,1,5,10.852408035533559,3.52,216400.0,16.979999542236328,0.3420625427828037,-0.48,101.37000274658205,0.0019335734532996574
2023-05-09,395.44036865234375,1,5,10.871015653765376,3.53,216550.0,17.709999084472656,0.34229386338256756,-0.48,101.63999938964844,0.001909930278078361
2023-05-10,397.2879943847656,1,5,10.927387049535122,3.43,216700.0,16.940000534057617,0.34065413751514884,-0.46999999999999975,101.4800033569336,0.0018852499722553809
2023-05-11,396.5951843261719,1,5,10.94748170129252,3.39,216850.0,16.93000030517578,0.3395456519194797,-0.5,102.05999755859376,0.0018352608726240156
2023-05-12,396.0755310058594,1,5,11.063596742195777,3.46,217000.0,17.030000686645508,0.34001506171349877,-0.52,102.68000030517578,0.001844874680500878
2023-05-15,397.4419860839844,1,5,10.900994823894063,3.5,217100.0,17.1200008392334,0.34076160265319777,-0.4900000000000002,102.43000030517578,0.00185208124495356
2023-05-16,394.78607177734375,1,5,10.905931404550653,3.54,217200.0,17.989999771118164,0.3382090002203094,-0.5199999999999996,102.55999755859376,0.001837909858558916
2023-05-17,399.5782775878906,1,5,10.987576293691136,3.57,217300.0,16.8700008392334,0.33839200890892884,-0.5500000000000003,102.87999725341795,0.0018897360139293403
2023-05-18,403.4276123046875,1,5,11.153234345457504,3.65,217400.0,16.049999237060547,0.3378758344859222,-0.5900000000000003,103.58000183105467,0.001881676441624498
2023-05-19,402.840576171875,1,5,11.128436398277868,3.7,217500.0,16.809999465942383,0.33747053092813184,-0.5800000000000001,103.1999969482422,0.0018812857824280318
2023-05-22,403.0042114257813,1,5,11.042306471403084,3.72,218400.0,17.209999084472656,0.33785305553489936,-0.5699999999999998,103.1999969482422,0.001860441530258082
2023-05-23,398.4812927246094,1,5,11.090520159238833,3.7,219300.0,18.530000686645508,0.338034001318023,-0.5599999999999996,103.48999786376952,0.0018462279208636074
2023-05-24,395.5943603515625,1,5,11.09332151217415,3.73,220200.0,20.030000686645508,0.33679636153693526,-0.5799999999999996,103.88999938964844,0.0018104238071417849
2023-05-25,399.0201721191406,3,1,11.212748053487214,3.83,221100.0,19.13999938964844,0.3336901313053758,-0.6699999999999999,104.20999908447266,0.0018426740427428287
2023-05-26,404.1877136230469,3,1,11.15992363819249,3.8,222000.0,17.950000762939453,0.3321785328058459,-0.7400000000000002,104.20999908447266,0.0018895633491934952
2023-05-30,404.34173583984375,3,1,11.29449703699394,3.69,222800.0,17.459999084472656,0.33146367364128526,-0.77,104.16999816894533,0.0018682328868082766
2023-05-31,402.0995788574219,3,1,11.337745181662298,3.64,223600.0,17.940000534057617,0.3304009054645496,-0.7600000000000002,104.31999969482422,0.0018488721405484953
2023-06-01,405.9198913574219,3,1,11.245236153262319,3.61,224400.0,15.649999618530272,0.32975292498419123,-0.7200000000000002,103.55999755859376,0.0018738625143608501
2023-06-02,411.78997802734375,3,1,11.214549664472338,3.69,225200.0,14.600000381469728,0.332146752659459,-0.81,104.0199966430664,0.0019066277603371029
2023-06-05,411.0008850097656,3,1,11.195891970102975,3.69,227150.0,14.729999542236328,0.3316499942788946,-0.77,104.0,0.0019216037015749314
2023-06-06,411.8958435058594,3,1,11.121797228306521,3.7,228600.0,13.960000038146973,0.3331704082750815,-0.8099999999999996,104.12999725341795,0.0019165606512061455
2023-06-07,410.4716491699219,3,1,11.131161645372298,3.79,230050.0,13.9399995803833,0.336783805013035,-0.7699999999999996,104.0999984741211,0.0019326195535224954
2023-06-08,412.954345703125,3,1,11.119468115276751,3.73,231500.0,13.649999618530272,0.33489731658016353,-0.7899999999999996,103.33999633789062,0.0019334385897220227
2023-06-09,413.6953430175781,3,1,11.089116111127415,3.75,232950.0,13.829999923706056,0.3339063404467803,-0.8399999999999999,103.55999755859376,0.0019309958865656833
2023-06-12,417.44830322265625,3,1,11.167301287798038,3.73,234600.0,15.010000228881836,0.33309284209470524,-0.8199999999999998,103.62999725341795,0.0019181199151547983
2023-06-13,420.2005310058594,3,1,11.129465290214371,3.84,236150.0,14.609999656677246,0.33410430912451916,-0.8300000000000001,103.33999633789062,0.00196878539570656
2023-06-14,420.7008972167969,3,1,11.060463763522923,3.83,237700.0,13.880000114440918,0.333073737405904,-0.9100000000000001,103.01000213623048,0.001977190119426691
2023-06-15,425.9166259765625,3,1,11.093856350932006,3.72,239250.0,14.5,0.33279305690937144,-0.8999999999999999,102.12000274658205,0.0019902441584668147
2023-06-16,424.4658508300781,3,1,11.093931214165941,3.77,240800.0,13.539999961853027,0.3336615045750932,-0.9300000000000002,102.3000030517578,0.00198350693335244
2023-06-20,422.2636413574219,3,1,11.256660559056805,3.74,242500.0,13.880000114440918,0.332350659313776,-0.9399999999999995,102.54000091552734,0.0020038749598249605
2023-06-21,420.10009765625,3,1,11.25232629591567,3.72,244100.0,13.199999809265137,0.3335845106437384,-0.9599999999999995,102.06999969482422,0.0020229658690186776
2023-06-22,421.6165161132813,3,1,11.332718390495813,3.8,245700.0,12.90999984741211,0.33102465124392616,-0.9699999999999998,102.38999938964844,0.0020329900530514774
2023-06-23,418.4291076660156,3,1,11.41358106585962,3.74,247300.0,13.4399995803833,0.33066828773944584,-0.9699999999999998,102.9000015258789,0.001983221323899976
2023-06-26,416.7195434570313,3,1,11.329347753602606,3.72,247750.0,14.25,0.33404309433583107,-0.9300000000000002,102.69000244140624,0.0019683422951719495
2023-06-27,421.28814697265625,3,1,11.33815332654169,3.77,248200.0,13.739999771118164,0.33445870521566096,-0.9700000000000002,102.48999786376952,0.001975705381969424
2023-06-28,421.5006408691406,3,1,11.41286680589416,3.71,248550.0,13.43000030517578,0.33372318303575665,-1.0,102.91000366210938,0.0019455628810188873
2023-06-29,423.1619262695313,3,1,11.519152713818174,3.85,248900.0,13.539999961853027,0.3350103885932452,-1.02,103.33999633789062,0.0019261995095272645
2023-06-30,428.155517578125,3,1,11.563754243228864,3.81,249250.0,13.59000015258789,0.3340273560563942,-1.06,102.91000366210938,0.0019473218388420866
2023-07-03,428.6481323242188,3,1,11.449711361497029,3.86,250200.0,13.56999969482422,0.3344684535932157,-1.0800000000000005,102.98999786376952,0.0019664880782062468
2023-07-05,428.0105895996094,3,1,11.501693110726151,3.95,250000.0,14.18000030517578,0.33353753936438446,-0.9900000000000002,103.37000274658205,0.0019553552992703574
2023-07-06,424.6589965820313,3,1,11.648940619725716,4.05,249800.0,15.4399995803833,0.33342426490234506,-0.9400000000000004,103.16999816894533,0.0019489705683317484
2023-07-07,423.5868835449219,3,1,11.489738256365511,4.06,249600.0,14.829999923706056,0.3351030378394384,-0.8800000000000008,102.2699966430664,0.0019556640304418476
2023-07-10,424.6589965820313,3,1,11.510052366165505,4.01,248500.0,15.06999969482422,0.33725028971861465,-0.8399999999999999,101.97000122070312,0.001959220836688946
2023-07-11,427.3635559082031,3,1,11.467000237363077,3.99,247400.0,14.84000015258789,0.33889529228714194,-0.8899999999999997,101.7300033569336,0.001943509496113129
2023-07-12,430.8020629882813,3,1,11.306553680065639,3.86,246100.0,13.539999961853027,0.3377433903336813,-0.8599999999999999,100.5199966430664,0.0019640119126512695
2023-07-13,434.2212524414063,3,1,11.249831591264886,3.76,244800.0,13.609999656677246,0.33666866686879526,-0.8300000000000001,99.7699966430664,0.002005665680343875
2023-07-14,433.9508056640625,3,1,11.305879489463575,3.83,243500.0,13.34000015258789,0.33489627066675104,-0.9100000000000001,99.91000366210938,0.0020009183103851815
2023-07-17,435.4576110839844,3,1,11.331319848823883,3.81,242150.0,13.479999542236328,0.3343739871014764,-0.9300000000000002,99.83999633789062,0.0019627125431511735
2023-07-18,438.6933288574219,3,1,11.499540771629656,3.8,240800.0,13.300000190734863,0.33395552017957714,-0.9400000000000004,99.94000244140624,0.0019300020630080887
2023-07-19,439.6688537597656,3,1,11.547776119935348,3.75,239300.0,13.760000228881836,0.3348666546956914,-0.9900000000000002,100.27999877929688,0.001921365354516262
2023-07-20,436.7518615722656,3,1,11.556386193973921,3.85,237800.0,13.989999771118164,0.3367529644897088,-0.9499999999999997,100.87999725341795,0.0019394909412890373
2023-07-21,436.7518615722656,3,1,11.573584356741565,3.84,236300.0,13.600000381469728,0.3372343960113154,-0.9800000000000004,101.06999969482422,0.0019360585851260035
2023-07-24,438.7029418945313,3,1,11.468840962716381,3.86,234900.0,13.90999984741211,0.33667135800851145,-0.9499999999999997,101.3499984741211,0.0019591389178631774
2023-07-25,439.900634765625,3,1,11.405270699016377,3.91,234650.0,13.859999656677246,0.3359937144563342,-0.9399999999999995,101.3499984741211,0.001988685591438169
2023-07-26,439.96826171875,3,1,11.340976185974048,3.86,234400.0,13.1899995803833,0.3367024279871928,-0.9600000000000004,100.88999938964844,0.001975976443914337
2023-07-27,437.05126953125,3,1,11.406125558569325,4.01,234150.0,14.40999984741211,0.33597559885641637,-0.9000000000000004,101.7699966430664,0.0019859669321322577
2023-07-28,441.3302001953125,3,1,11.245852163570428,3.96,233900.0,13.329999923706056,0.33436398887308294,-0.9100000000000001,101.62000274658205,0.001998061623409666
2023-07-31,442.1704711914063,3,1,11.261891957775996,3.97,234000.0,13.630000114440918,0.33476609426627374,-0.9099999999999997,101.86000061035156,0.0020271504297379884
2023-08-01,440.9051513671875,3,1,11.373357265993093,4.05,233500.0,13.93000030517578,0.334361152525198,-0.8700000000000001,102.3000030517578,0.002006234960378254
2023-08-02,434.7718200683594,3,1,11.489769297963958,4.08,233000.0,16.09000015258789,0.33584658742859613,-0.7999999999999998,102.58999633789062,0.00197558586593997
2023-08-03,433.5258483886719,3,1,11.411678337962256,4.2,232500.0,15.920000076293944,0.3351364145919529,-0.7000000000000002,102.54000091552734,0.002006211142609085
2023-08-04,431.5650634765625,3,1,11.374076194679633,4.05,232000.0,17.100000381469727,0.33515312776755884,-0.7300000000000004,102.0199966430664,0.0019823675381562566
2023-08-07,435.33203125,3,1,11.4903621447689,4.09,233400.0,15.770000457763672,0.3350630846493786,-0.6699999999999999,102.0500030517578,0.0019720713544144693
2023-08-08,433.4388732910156,3,1,11.580571232650811,4.02,234800.0,15.989999771118164,0.33485084938489784,-0.7200000000000006,102.52999877929688,0.0019479236807321075
2023-08-09,430.541259765625,3,1,11.47446215146328,4.0,236200.0,15.960000038146973,0.33612773370184357,-0.79,102.48999786376952,0.0019669520077711003
2023-08-10,430.69580078125,3,1,11.46142732657057,4.09,237600.0,15.850000381469728,0.33560767205364683,-0.7300000000000004,102.5199966430664,0.0019593605723384876
2023-08-11,430.4446716308594,3,1,11.62558041106724,4.16,239000.0,14.84000015258789,0.33587011552299423,-0.7299999999999995,102.83999633789062,0.0019418160400446014
2023-08-14,432.82073974609375,3,1,11.746169418811762,4.19,239950.0,14.81999969482422,0.3339600018896301,-0.7699999999999996,103.19000244140624,0.001949387620885933
2023-08-15,427.7788696289063,3,1,11.743569685162688,4.21,240900.0,16.459999084472656,0.33345008060662634,-0.71,103.20999908447266,0.0019245729183242134
2023-08-16,424.6397399902344,3,1,11.76317499151446,4.28,241850.0,16.780000686645508,0.3334618434816105,-0.6899999999999995,103.41999816894533,0.0019257950707584207
2023-08-17,421.4040222167969,3,1,11.646365399198777,4.3,242800.0,17.889999389648438,0.3334368801628728,-0.6400000000000006,103.44000244140624,0.001956106339523603
2023-08-18,421.60687255859375,3,1,11.730865092258663,4.26,243750.0,17.299999237060547,0.3338658018616288,-0.6600000000000001,103.37999725341795,0.00196118971932824
2023-08-21,424.3499755859375,3,1,11.779581929505788,4.34,244200.0,17.1299991607666,0.33164011765467344,-0.6299999999999999,103.33000183105467,0.001960597790871052
2023-08-22,423.2005615234375,3,1,11.77214314372427,4.34,244650.0,16.969999313354492,0.33123091391948734,-0.6799999999999997,103.55999755859376,0.0019776945346323656
2023-08-23,427.9140625,3,1,11.717172831351,4.19,245100.0,15.979999542236328,0.33030723109469995,-0.7599999999999998,103.36000061035156,0.001982538408682562
2023-08-24,421.9835205078125,3,1,11.59937421094795,4.23,245550.0,17.200000762939453,0.3317333157066947,-0.75,103.9800033569336,0.0019640809194080094
2023-08-25,424.95843505859375,3,1,11.669139525865509,4.25,246000.0,15.68000030517578,0.3310752545163611,-0.7800000000000002,104.08000183105467,0.001967453319290872
2023-08-28,427.6532897949219,3,1,11.629563122996135,4.2,245800.0,15.079999923706056,0.33144732131369364,-0.7800000000000002,104.05999755859376,0.0019573491322356445
2023-08-29,433.8349304199219,3,1,11.649418216537374,4.12,245600.0,14.449999809265137,0.3304035628267863,-0.75,103.5500030517578,0.001958688346415627
2023-08-30,435.6217956542969,3,1,11.735740094610941,4.12,245400.0,13.880000114440918,0.3300794321044131,-0.7800000000000002,103.16000366210938,0.0019467160370190788
2023-08-31,434.98431396484375,3,1,11.86516100064878,4.09,245200.0,13.56999969482422,0.3293986571500774,-0.7599999999999998,103.62000274658205,0.0019463936297522053
2023-09-01,435.7956237792969,3,1,11.749309977027174,4.18,245000.0,13.09000015258789,0.3301451434232033,-0.6900000000000004,104.23999786376952,0.0019654087555587047
2023-09-05,433.91217041015625,3,1,11.793764314189547,4.27,243350.0,14.010000228881836,0.32748128239720353,-0.6700000000000008,104.80999755859376,0.0019785070113828573
2023-09-06,430.9952392578125,3,1,11.780410202052249,4.3,241700.0,14.449999809265137,0.3285668149747657,-0.71,104.86000061035156,0.0019542777521665876
2023-09-07,429.6719665527344,3,1,11.884088388148527,4.27,240050.0,14.399999618530272,0.328266305933929,-0.6700000000000008,105.05999755859376,0.0019431551867389305
2023-09-08,430.319091796875,3,1,11.877389693398424,4.26,238400.0,13.84000015258789,0.3279280682315256,-0.7200000000000006,105.08999633789062,0.0019185258463712304
2023-09-11,433.1491394042969,3,1,11.809074128019896,4.29,236750.0,13.800000190734863,0.32631511013792225,-0.6799999999999997,104.56999969482422,0.0019601725602947863
2023-09-12,430.7731018066406,3,1,11.780365810785295,4.27,235600.0,14.229999542236328,0.3276934276773603,-0.7100000000000009,104.70999908447266,0.001963061789152648
2023-09-13,431.27532958984375,3,1,11.809211282235122,4.25,234450.0,13.479999542236328,0.32600433200325785,-0.71,104.7699966430664,0.001967419249905383
2023-09-14,434.9939270019531,3,1,11.832194604452631,4.29,233300.0,12.81999969482422,0.326996521157992,-0.71,105.41000366210938,0.0019803665071257744
2023-09-15,429.75299072265625,3,1,11.734446935967846,4.33,232150.0,13.789999961853027,0.32820441571902464,-0.6899999999999995,105.31999969482422,0.0019563861676618684
2023-09-18,430.0050354003906,3,1,11.756351814360109,4.32,230300.0,14.0,0.32722632883866715,-0.7299999999999995,105.1999969482422,0.0019370954702655299
2023-09-19,429.11328125,3,1,11.80142748739411,4.37,228850.0,14.109999656677246,0.32736948040790875,-0.71,105.1999969482422,0.0019223602415365218
2023-09-20,425.1682739257813,3,1,11.74128642127266,4.35,227400.0,15.140000343322754,0.3288943644067857,-0.7700000000000005,105.16000366210938,0.0019256270879272049
2023-09-21,418.1409912109375,3,1,11.750712810695896,4.49,225950.0,17.540000915527344,0.32886644843494695,-0.6299999999999999,105.36000061035156,0.0019104315260710316
2023-09-22,417.2007141113281,3,1,11.587144350853796,4.44,224500.0,17.200000762939453,0.32829623476491887,-0.6599999999999993,105.58000183105467,0.0019037601948347787
2023-09-25,418.9551086425781,3,1,11.687518164213751,4.55,223300.0,16.899999618530273,0.32774630634001056,-0.54,106.0,0.0019041531564627943
2023-09-26,412.8001708984375,3,1,11.680500737121,4.56,222400.0,18.940000534057617,0.3279591836432946,-0.4800000000000004,106.2300033569336,0.0019074931348296903
2023-09-27,412.9649658203125,3,1,11.66662567868606,4.61,221500.0,18.21999931335449,0.32794447930821347,-0.4899999999999993,106.66999816894533,0.0019379141594210519
2023-09-28,415.3591003417969,3,1,11.703318591133376,4.59,220600.0,17.34000015258789,0.32831896463366816,-0.4500000000000002,106.22000122070312,0.0019858632127496417
2023-09-29,414.35101318359375,3,1,11.665684534849927,4.59,219700.0,17.520000457763672,0.3282374589521717,-0.4400000000000004,106.16999816894533,0.0020161247333984607
2023-10-02,414.1862182617188,3,1,11.719720021389355,4.69,218800.0,17.610000610351562,0.32466010671634515,-0.4299999999999997,106.9000015258789,0.00198469943687564
2023-10-03,408.6419372558594,3,1,11.718007010696535,4.81,218350.0,19.780000686645508,0.325118654221811,-0.34000000000000075,107.0,0.0019815302102785936
2023-10-04,411.61767578125,3,1,11.838286418387238,4.73,217900.0,18.57999992370605,0.3246104949863166,-0.3199999999999994,106.8000030517578,0.001970855161191213
2023-10-05,411.4625549316406,3,1,11.789395402196083,4.72,217450.0,18.489999771118164,0.32379979536899034,-0.3100000000000005,106.33000183105467,0.0019525487058268721
2023-10-06,416.3478088378906,3,1,11.759084131750171,4.78,217000.0,17.450000762939453,0.3227669953972345,-0.2999999999999998,106.04000091552734,0.001980384730050321
2023-10-09,419.0133056640625,3,1,11.890946759776227,4.78,216250.0,17.700000762939453,0.3230046143443503,-0.2999999999999998,106.08000183105467,0.0019694511617767262
2023-10-10,421.1942138671875,3,1,11.783826588951328,4.66,215500.0,17.030000686645508,0.3237933798261836,-0.2999999999999998,105.83000183105467,0.0019516388874166696
2023-10-11,422.9195861816406,3,1,11.758206050501627,4.58,214750.0,16.09000015258789,0.3231532687185354,-0.41000000000000014,105.81999969482422,0.0019297308777183099
2023-10-12,420.3412780761719,3,1,11.81876300102131,4.7,214000.0,16.690000534057617,0.3210706777380702,-0.35999999999999943,106.56999969482422,0.001922644844171794
2023-10-13,418.2475280761719,3,1,11.803380272228654,4.63,213250.0,19.31999969482422,0.32196651109237523,-0.41000000000000014,106.6500015258789,0.001857424446590629
2023-10-16,422.6481628417969,3,1,11.840004787524224,4.71,212700.0,17.209999084472656,0.3225886658095858,-0.3799999999999999,106.23999786376952,0.001867159408033639
2023-10-17,422.6287536621094,3,1,11.870586028100574,4.83,212150.0,17.8799991607666,0.3241932689850505,-0.3600000000000003,106.25,0.0018596245395777144
2023-10-18,416.9971618652344,3,1,11.893752644623433,4.91,211600.0,19.21999931335449,0.32336934944350415,-0.28000000000000025,106.56999969482422,0.001831943910252008
2023-10-19,413.3333129882813,3,1,11.858897386842717,4.98,211050.0,21.399999618530277,0.32219494590488285,-0.15999999999999925,106.25,0.001824578337392628
2023-10-20,408.2542419433594,3,1,11.856445603312583,4.93,210500.0,21.709999084472656,0.32213579713963747,-0.14000000000000057,106.16000366210938,0.0017866330669927416
2023-10-23,407.546630859375,3,1,11.84555526838629,4.86,210400.0,20.3700008392334,0.3206459880753197,-0.1899999999999995,105.54000091552734,0.0018079238303628509
2023-10-24,410.6192932128906,3,1,11.784194799738044,4.83,210300.0,18.96999931335449,0.32028038584119284,-0.1899999999999995,106.2699966430664,0.001827848048149785
2023-10-25,404.7259826660156,3,1,11.769974035309982,4.95,210200.0,20.190000534057617,0.3213627580207933,-0.1299999999999999,106.52999877929688,0.0018003125198608053
2023-10-26,399.8795776367188,3,1,11.686288587226626,4.86,210100.0,20.68000030517578,0.324585480827892,-0.15999999999999925,106.5999984741211,0.001795742818862935
2023-10-27,398.0670166015625,3,1,11.642871782993426,4.84,210000.0,21.270000457763672,0.3223017189696915,-0.15000000000000036,106.55999755859376,0.0018274163268415778
